drug,cell_line,auc_pset1,auc_pset2,ABC,cluster,SEEDING_DENSITY_gdsc1,SEEDING_DENSITY_gdsc2,density_diff
entinostat,cvcl_1325,0.328270664329536,0.2508617210653117,0.05955505437909095,0,,900.0,
vx11e,cvcl_0397,0.06628010562050868,0.12621249440238747,0.059554838729158434,0,,150.0,
jq1,cvcl_1718,0.11687497988714768,0.1642033026020241,0.05955332234911846,0,3200.0,400.0,2800.0
jq1,cvcl_1718,0.11687497988714768,0.1642033026020241,0.05955332234911846,0,,400.0,
azd6738,cvcl_0471,0.2976835817996858,0.3272073357229195,0.05954658649306866,0,2300.0,300.0,2000.0
obatoclaxmesylate,cvcl_1441,0.30460328089450006,0.28531023859320204,0.05953024737697526,0,,500.0,
yk4279,cvcl_1567,0.1475320799224763,0.15622036143227913,0.05952999361471655,0,1700.0,1000.0,700.0
azd5438,cvcl_0077,0.4674961867840317,0.40552566551289504,0.05952421925804191,0,1000.0,300.0,700.0
dactolisib,cvcl_u995,0.22742216391631598,0.25767606299410484,0.05951159751705666,0,600.0,500.0,100.0
azd6738,cvcl_1108,0.22386317472587225,0.16235327047023362,0.059502574541953984,0,800.0,625.0,175.0
dactolisib,cvcl_x506,0.25032598544756346,0.19363310955773594,0.05949824521462869,0,1300.0,300.0,1000.0
sn38,cvcl_1615,0.2227126479078234,0.14875021107503106,0.05949789030198931,0,800.0,325.0,475.0
sn38,cvcl_1615,0.2227126479078234,0.14875021107503106,0.05949789030198931,0,700.0,325.0,375.0
sorafenib,cvcl_0374,0.19975728724246322,0.14167820937499054,0.059485763274749706,0,,2500.0,
pictilisib,cvcl_0028,0.3584167339461064,0.32801248235503677,0.05947830330019535,0,1600.0,625.0,975.0
palbociclib,cvcl_1327,0.32740030626069605,0.3769099199116682,0.05947783834713746,0,50000.0,1250.0,48750.0
palbociclib,cvcl_1327,0.32740030626069605,0.3769099199116682,0.05947783834713746,0,25000.0,1250.0,23750.0
azd4547,cvcl_1822,9.176237777186458e-06,0.006958132736364253,0.059473766862637556,0,15000.0,5000.0,10000.0
azd7762,cvcl_1717,0.27953849710433787,0.21414680961146815,0.059472887769361896,0,6000.0,625.0,5375.0
azd7762,cvcl_1717,0.27953849710433787,0.21414680961146815,0.059472887769361896,0,3200.0,625.0,2575.0
bms536924,cvcl_5058,0.13970860286335296,0.10147875115205929,0.0594563522206339,0,1200.0,400.0,800.0
docetaxel,cvcl_1500,0.09482471074971033,0.08280024410299391,0.05945391583912807,0,3200.0,900.0,2300.0
docetaxel,cvcl_1500,0.09482471074971033,0.08280024410299391,0.05945391583912807,0,2200.0,900.0,1300.0
azd4547,cvcl_1113,0.24504063849659363,0.16087264021444836,0.059453367019952824,0,550.0,150.0,400.0
azd4547,cvcl_1113,0.24504063849659363,0.16087264021444836,0.059453367019952824,0,450.0,150.0,300.0
cct018159,cvcl_3001,0.13876209558551333,0.06974398843994678,0.05945088311848756,0,600.0,100.0,500.0
azd6738,cvcl_1307,0.2455160414919555,0.23862366069303553,0.05944814154103651,0,800.0,150.0,650.0
tw37,cvcl_1806,0.3373858718172047,0.3120632982331917,0.05943298020167322,0,3125.0,400.0,2725.0
vorinostat,cvcl_gz01,0.2250217794404228,0.23111335915063103,0.059432520209771036,0,1600.0,2500.0,900.0
piperlongumine,cvcl_0378,0.14287375584265694,0.11232939915925133,0.0594249245789625,0,1600.0,325.0,1275.0
navitoclax,cvcl_1684,0.16756413015584448,0.2055590809892156,0.05942489918238165,0,1600.0,325.0,1275.0
jq1,cvcl_8269,0.3335218811966384,0.30061095850286157,0.05942314736864236,0,6250.0,1250.0,5000.0
jq1,cvcl_8269,0.3335218811966384,0.30061095850286157,0.05942314736864236,0,,1250.0,
paclitaxel,cvcl_0388,0.05737149069537617,0.08252222609927784,0.0594054941715244,0,,625.0,
lestaurtinib,cvcl_1493,0.13969993860806817,0.21499872968101863,0.059404797346039755,0,37500.0,2500.0,35000.0
lestaurtinib,cvcl_1493,0.13969993860806817,0.21499872968101863,0.059404797346039755,0,12500.0,2500.0,10000.0
bortezomib,cvcl_1238,0.1141178326428588,0.10212633826454076,0.05940114154232079,0,,1750.0,
eht1864,cvcl_a385,0.11111038207125523,0.11487717617872917,0.05939621250726398,0,2500.0,325.0,2175.0
tw37,cvcl_1079,0.3841538965145237,0.34420136129157775,0.05937958386372922,0,20000.0,625.0,19375.0
docetaxel,cvcl_x508,0.2862065717128206,0.30223912275691567,0.059377400398407575,0,1900.0,325.0,1575.0
mirin,cvcl_1081,0.2621504639142237,0.24920696031044498,0.05937027682457359,0,6250.0,625.0,5625.0
dactolisib,cvcl_u996,0.29621393702344523,0.27668831641963076,0.05934951914630718,0,3500.0,325.0,3175.0
azd1332,cvcl_1362,0.17274762864531923,0.11317186621288866,0.05934858629269927,0,2500.0,1250.0,1250.0
pictilisib,cvcl_1220,0.1319249739126218,0.07964973863884617,0.05934153936020275,0,3000.0,625.0,2375.0
pictilisib,cvcl_1220,0.1319249739126218,0.07964973863884617,0.05934153936020275,0,2700.0,625.0,2075.0
azd7762,cvcl_0079,0.697009368887852,0.6335435875101002,0.05933833300698644,0,12500.0,625.0,11875.0
azd7762,cvcl_0079,0.697009368887852,0.6335435875101002,0.05933833300698644,0,6250.0,625.0,5625.0
palbociclib,cvcl_0064,0.4122896999580212,0.3746383402511325,0.05933257308146544,0,12500.0,500.0,12000.0
palbociclib,cvcl_0064,0.4122896999580212,0.3746383402511325,0.05933257308146544,0,6250.0,500.0,5750.0
navitoclax,cvcl_1551,0.06979153239661096,0.0658236955407342,0.059323322960476384,0,1000.0,1250.0,250.0
pevonedistat,cvcl_1255,0.36088242144503513,0.3353151410349504,0.05931826528950823,0,3300.0,325.0,2975.0
linsitinib,cvcl_1702,0.16318727187469861,0.17630464189614825,0.059316325816611455,0,,625.0,
axitinib,cvcl_a464,0.05394606261646562,0.10852991038359183,0.059315696287721195,0,1200.0,450.0,750.0
bosutinib,cvcl_1346,0.09527916997466201,0.06251307730260314,0.05930831860927862,0,40000.0,500.0,39500.0
bosutinib,cvcl_1346,0.09527916997466201,0.06251307730260314,0.05930831860927862,0,22000.0,500.0,21500.0
elesclomol,cvcl_1417,0.15838543502923275,0.1469296496247371,0.05930411850037181,0,1600.0,500.0,1100.0
elesclomol,cvcl_1417,0.15838543502923275,0.1469296496247371,0.05930411850037181,0,1300.0,500.0,800.0
yk4279,cvcl_1324,0.3142960455066236,0.3881056180977317,0.059303152994278935,0,4000.0,625.0,3375.0
gemcitabine,cvcl_0844,0.5944424147915034,0.549701880702461,0.059302684028852325,0,1000.0,150.0,850.0
gemcitabine,cvcl_0844,0.5944424147915034,0.549701880702461,0.059302684028852325,0,,150.0,
azd4547,cvcl_1201,0.1762778133177798,0.12081587799266602,0.059293082957342334,0,5000.0,1250.0,3750.0
azd4547,cvcl_1201,0.1762778133177798,0.12081587799266602,0.059293082957342334,0,3200.0,1250.0,1950.0
pictilisib,cvcl_1612,0.14086438374192845,0.17190301998604596,0.05929108804920762,0,1000.0,300.0,700.0
pictilisib,cvcl_1612,0.14086438374192845,0.17190301998604596,0.05929108804920762,0,800.0,300.0,500.0
axitinib,cvcl_1083,0.012355517672904548,0.018057031016007863,0.059289469321223386,0,800.0,200.0,600.0
zm447439,cvcl_1166,0.1864526217418606,0.1727400815501242,0.05927197357833775,0,400.0,200.0,200.0
dactolisib,cvcl_1724,0.18182171308988848,0.1951532589089503,0.05926213870100094,0,1600.0,250.0,1350.0
paclitaxel,cvcl_1413,0.09171819270194859,0.044021036622643894,0.05926148359833725,0,,625.0,
vx11e,cvcl_1206,0.007722001205998419,0.031798975572562393,0.059222010154646974,0,,150.0,
luminespib,cvcl_hf82,0.35424573016104666,0.3804145010964666,0.05921936404234605,0,,1000.0,
obatoclaxmesylate,cvcl_2086,0.44306542076841615,0.4316336058602894,0.059217414110393406,0,,625.0,
tanespimycin,cvcl_1494,0.2481542763987109,0.26819011991564046,0.05921658766722326,0,4500.0,625.0,3875.0
yk4279,cvcl_1249,0.15217564956657847,0.16811629034356346,0.05921384241518729,0,3000.0,800.0,2200.0
dactolisib,cvcl_0532,0.2467729976953763,0.19231656989642643,0.05920156660373876,0,2000.0,400.0,1600.0
dactolisib,cvcl_0532,0.2467729976953763,0.19231656989642643,0.05920156660373876,0,800.0,400.0,400.0
alisertib,cvcl_1471,0.5140154239778225,0.5569605371566488,0.05919867283906843,0,,1250.0,
bms536924,cvcl_1511,0.3499421501516956,0.26420256539248155,0.05918271299387932,0,400.0,250.0,150.0
bms536924,cvcl_1511,0.3499421501516956,0.26420256539248155,0.05918271299387932,0,,250.0,
serdemetan,cvcl_2784,0.16022465335252778,0.1185393748856104,0.05917959614990602,0,1000.0,150.0,850.0
plx4720,cvcl_0550,0.29460762582263267,0.25537155007214674,0.059179282603578603,0,3000.0,200.0,2800.0
plx4720,cvcl_0550,0.29460762582263267,0.25537155007214674,0.059179282603578603,0,2400.0,200.0,2200.0
docetaxel,cvcl_1679,0.320430020298205,0.2757223799141446,0.05916694486462849,0,800.0,300.0,500.0
refametinib,cvcl_0218,0.6527915481872568,0.6277158390479626,0.05915792715875563,0,12500.0,700.0,11800.0
refametinib,cvcl_0218,0.6527915481872568,0.6277158390479626,0.05915792715875563,0,9000.0,700.0,8300.0
5fluorouracil,cvcl_0017,0.21947769892674418,0.2599174174148664,0.059127163658773296,0,,400.0,
sepantroniumbromide,cvcl_0313,0.9632572859913467,0.9038087139228231,0.05912261196195138,0,,325.0,
luminespib,cvcl_s976,0.16826139302936238,0.22443633650365302,0.0591162716734464,0,,150.0,
cct018159,cvcl_1565,0.0452977067149305,0.030417055549353478,0.05910154090924577,0,6250.0,2500.0,3750.0
lestaurtinib,cvcl_1435,0.4517280791783833,0.431387209390552,0.0590996796338665,0,800.0,150.0,650.0
lestaurtinib,cvcl_1435,0.4517280791783833,0.431387209390552,0.0590996796338665,0,700.0,150.0,550.0
axitinib,cvcl_1320,0.11556246229574452,0.1258371758358835,0.05909667272102572,0,20000.0,400.0,19600.0
axitinib,cvcl_1320,0.11556246229574452,0.1258371758358835,0.05909667272102572,0,3125.0,400.0,2725.0
sn38,cvcl_1208,0.37645538846720417,0.40669033552720124,0.05908871704795162,0,4000.0,625.0,3375.0
sn38,cvcl_1208,0.37645538846720417,0.40669033552720124,0.05908871704795162,0,3000.0,625.0,2375.0
sn38,cvcl_1208,0.37645538846720417,0.40669033552720124,0.05908871704795162,0,,625.0,
dabrafenib,cvcl_2078,0.12371914717155463,0.16307749978822672,0.05908759887102787,0,4000.0,1250.0,2750.0
navitoclax,cvcl_1082,0.32585028749036504,0.28505680441110415,0.059083635755938536,0,1600.0,200.0,1400.0
selumetinib,cvcl_1441,0.22568671367924853,0.14674326460682663,0.05907997344464375,0,1200.0,500.0,700.0
selumetinib,cvcl_1441,0.22568671367924853,0.14674326460682663,0.05907997344464375,0,400.0,500.0,100.0
bosutinib,cvcl_1667,0.04884423019297768,0.10052672125266282,0.05907986461889807,0,15000.0,500.0,14500.0
zm447439,cvcl_2206,0.10553513481888266,0.1372906390776737,0.059075647182177365,0,20000.0,1500.0,18500.0
selumetinib,cvcl_1346,0.4680964734216657,0.43843524256192246,0.05906862310352764,0,40000.0,500.0,39500.0
selumetinib,cvcl_1346,0.4680964734216657,0.43843524256192246,0.05906862310352764,0,22000.0,500.0,21500.0
selumetinib,cvcl_1346,0.4680964734216657,0.43843524256192246,0.05906862310352764,0,15000.0,500.0,14500.0
docetaxel,cvcl_1442,0.13471059924193807,0.16144135036978502,0.05906841605026808,0,1600.0,1000.0,600.0
bms536924,cvcl_3728,0.1357223103484262,0.1203852744127808,0.059064998469437933,0,,625.0,
pd173074,cvcl_1650,0.061324918882102675,0.00010887184141716855,0.0590600962511157,0,50000.0,2500.0,47500.0
pd173074,cvcl_1650,0.061324918882102675,0.00010887184141716855,0.0590600962511157,0,25000.0,2500.0,22500.0
vorinostat,cvcl_1337,0.2153321427396504,0.22679725083716074,0.059050581164489364,0,200.0,150.0,50.0
sepantroniumbromide,cvcl_3881,0.9916408613463452,0.932589999585431,0.05904603648874638,0,,1250.0,
sorafenib,cvcl_0076,0.1541521937270588,0.18053299130027778,0.05903767640620823,0,,325.0,
pd173074,cvcl_0336,0.18830424235911714,0.13819545577408376,0.05901900430688697,0,1800.0,1250.0,550.0
yk4279,cvcl_0077,0.20277658457256176,0.191577374795316,0.05901530249802221,0,1000.0,300.0,700.0
bi2536,cvcl_gz01,0.28880109862288217,0.32803607812191393,0.059008821331342644,0,,2500.0,
5fluorouracil,cvcl_1073,0.6273797714709785,0.5647289892671591,0.05900360572362224,0,,1075.0,
azd4547,cvcl_1877,0.033119425511647704,0.09755057937282874,0.058992411871192696,0,9000.0,625.0,8375.0
azd4547,cvcl_1877,0.033119425511647704,0.09755057937282874,0.058992411871192696,0,8000.0,625.0,7375.0
palbociclib,cvcl_1236,0.2994200997223869,0.2668643447637351,0.058991631008758115,0,50000.0,400.0,49600.0
palbociclib,cvcl_1236,0.2994200997223869,0.2668643447637351,0.058991631008758115,0,3125.0,400.0,2725.0
axitinib,cvcl_1158,0.21524257785808587,0.13136707226742417,0.05898528029095469,0,800.0,325.0,475.0
sepantroniumbromide,cvcl_1557,0.9270549498418449,0.8838746175304601,0.058984444844347624,0,,300.0,
azd6738,cvcl_1797,0.0875943907298794,0.13870436542579867,0.05897758552795802,0,6250.0,400.0,5850.0
azd1332,cvcl_5991,0.1027015492357739,0.07586322803616585,0.058961436202762584,0,600.0,500.0,100.0
sb505124,cvcl_1445,0.21928668247486716,0.2549175734106697,0.05895607643438309,0,,625.0,
ro3306,cvcl_0126,0.12792203885715747,0.07122840988913426,0.05895220482229456,0,800.0,625.0,175.0
cytarabine,cvcl_0426,0.21011179213893605,0.12918822373289973,0.05894905609885239,0,800.0,200.0,600.0
sn38,cvcl_1038,0.5821003277818564,0.5491837061250393,0.05894328725869357,0,4000.0,325.0,3675.0
sn38,cvcl_1038,0.5821003277818564,0.5491837061250393,0.05894328725869357,0,3000.0,325.0,2675.0
vorinostat,cvcl_1759,0.3234821121893746,0.3558181499557983,0.05893958604587007,0,400.0,300.0,100.0
wee1inhibitor,cvcl_1666,0.07851292091534923,0.06678137317437405,0.058939144218021565,0,750.0,150.0,600.0
lestaurtinib,cvcl_s976,0.14410446814968914,0.14880206821358866,0.05892032120544929,0,800.0,150.0,650.0
talazoparib,cvcl_1045,0.2736195294117447,0.15591538438742492,0.05889462686880189,0,1700.0,625.0,1075.0
mirin,cvcl_1693,0.0742349162189414,0.011065325636502754,0.05889054211052759,0,6000.0,625.0,5375.0
bi2536,cvcl_1078,0.19260095100082975,0.15633088735178569,0.05886564047360804,0,,300.0,
bosutinib,cvcl_2873,0.09714846050211745,0.12499170833548467,0.05886481936825332,0,2000.0,300.0,1700.0
azd8055,cvcl_0068,0.1987849991325955,0.24792634106661016,0.058864240926864264,0,2500.0,500.0,2000.0
azd8055,cvcl_0068,0.1987849991325955,0.24792634106661016,0.058864240926864264,0,,500.0,
mirin,cvcl_c171,0.18194741010856363,0.14270599332833733,0.05884939650440367,0,400.0,250.0,150.0
pictilisib,cvcl_3005,0.15171822111374988,0.07760004095882111,0.058842878701244904,0,1600.0,625.0,975.0
pictilisib,cvcl_3005,0.15171822111374988,0.07760004095882111,0.058842878701244904,0,1300.0,625.0,675.0
pictilisib,cvcl_3005,0.15171822111374988,0.07760004095882111,0.058842878701244904,0,800.0,625.0,175.0
sepantroniumbromide,cvcl_1567,0.9066750469388433,0.8463817694770708,0.0588372525079002,0,,1000.0,
talazoparib,cvcl_1481,0.5391174318262388,0.48361472022991703,0.058834079936978576,0,4500.0,900.0,3600.0
zm447439,cvcl_3407,0.012307841966175626,0.05705600102438968,0.058831225621990745,0,800.0,300.0,500.0
bleomycin50um,cvcl_1505,0.4967828229426011,0.5568148178025257,0.05883120598324003,0,1400.0,250.0,1150.0
vorinostat,cvcl_0425,0.2841778765213395,0.2619490928409306,0.058827451328586404,0,6250.0,625.0,5625.0
dactolisib,cvcl_1715,0.3773723817130905,0.37751961817620105,0.058824241282912505,0,1600.0,300.0,1300.0
entinostat,cvcl_0244,0.20655514378060313,0.14585517448284324,0.058819371853049786,0,,400.0,
mirin,cvcl_1062,0.37328934073078057,0.3265929685342891,0.05881799188314528,0,9000.0,325.0,8675.0
tanespimycin,cvcl_1505,0.44958761619633114,0.45467257405402983,0.058790777851378775,0,1600.0,250.0,1350.0
cisplatin,cvcl_1639,0.08682150925483179,0.0831521423059417,0.05878082822118653,0,2000.0,400.0,1600.0
cisplatin,cvcl_1639,0.08682150925483179,0.0831521423059417,0.05878082822118653,0,1600.0,400.0,1200.0
crizotinib,cvcl_1069,0.11508269216374434,0.07736589851525999,0.0587555094014671,0,,2500.0,
bms536924,cvcl_1150,0.11546721155590367,0.16318960986379816,0.0587376853039485,0,12500.0,1000.0,11500.0
bms536924,cvcl_1150,0.11546721155590367,0.16318960986379816,0.0587376853039485,0,9500.0,1000.0,8500.0
bms536924,cvcl_1150,0.11546721155590367,0.16318960986379816,0.0587376853039485,0,,1000.0,
sepantroniumbromide,cvcl_1378,0.7930526209999991,0.8552286690398891,0.05871975820226994,0,,625.0,
jq1,cvcl_1282,0.19978273241067068,0.17229750082817852,0.05869530125441386,0,1500.0,200.0,1300.0
jq1,cvcl_1282,0.19978273241067068,0.17229750082817852,0.05869530125441386,0,,200.0,
alisertib,cvcl_3407,0.32817454672917834,0.3280141627939511,0.05868955260684203,0,,300.0,
azd4547,cvcl_1387,0.12365596390325162,0.0653035774618882,0.05868386212385672,0,10000.0,500.0,9500.0
azd4547,cvcl_1387,0.12365596390325162,0.0653035774618882,0.05868386212385672,0,8000.0,500.0,7500.0
sn38,cvcl_0098,0.8466650529154411,0.9120701081140046,0.058679881469477994,0,25000.0,1250.0,23750.0
sn38,cvcl_0098,0.8466650529154411,0.9120701081140046,0.058679881469477994,0,5000.0,1250.0,3750.0
sn38,cvcl_0098,0.8466650529154411,0.9120701081140046,0.058679881469477994,0,3125.0,1250.0,1875.0
sepantroniumbromide,cvcl_1202,0.8471962149528198,0.9053698179820322,0.05867569679094468,0,,300.0,
azd7762,cvcl_1308,0.5386230638980487,0.4798760518847123,0.05867369739696961,0,600.0,250.0,350.0
azd7762,cvcl_1308,0.5386230638980487,0.4798760518847123,0.05867369739696961,0,500.0,250.0,250.0
foretinib,cvcl_2063,0.09131629699034649,0.1299085089433727,0.058670068815155414,0,,325.0,
talazoparib,cvcl_1614,0.27901718463477,0.2324045001033731,0.058668370987996925,0,3200.0,1250.0,1950.0
azd8055,cvcl_1620,0.2662394138578298,0.18979007234117495,0.05866074157819997,0,17500.0,2500.0,15000.0
mirin,cvcl_0589,0.17686919386470235,0.19912809355567163,0.05865975520929172,0,32500.0,3750.0,28750.0
vorinostat,cvcl_1172,0.23784016754134052,0.2181753825910303,0.05864937571415939,0,1500.0,200.0,1300.0
sorafenib,cvcl_1195,0.007548535144953683,0.012593883118745652,0.05864436634074825,0,,500.0,
sepantroniumbromide,cvcl_1326,0.9930490234073591,0.9344053981813909,0.05864307731930338,0,,2500.0,
azd7762,cvcl_1098,0.15362308955666826,0.13466567728922385,0.058637770687945207,0,3000.0,325.0,2675.0
azd7762,cvcl_1098,0.15362308955666826,0.13466567728922385,0.058637770687945207,0,2750.0,325.0,2425.0
tanespimycin,cvcl_1623,0.3653898916223781,0.3231489503824193,0.05861963213505596,0,1200.0,200.0,1000.0
bms754807,cvcl_1605,0.5121031623417316,0.5382052881974495,0.058608839163753736,0,,1250.0,
foretinib,cvcl_1547,0.14795795554438562,0.08747712315037048,0.05860579158255645,0,,1250.0,
azd5582,cvcl_1703,0.1659126469959974,0.21686669002171166,0.05860507975451528,0,3000.0,325.0,2675.0
pictilisib,cvcl_1725,0.16722112503076814,0.08537546833343557,0.05860159254585085,0,1300.0,325.0,975.0
vorinostat,cvcl_1328,0.1456126742643007,0.12597591179304513,0.05859724695630342,0,800.0,625.0,175.0
gsk269962a,cvcl_0332,0.26114784670185043,0.19927492235433109,0.058596794028448966,0,1200.0,125.0,1075.0
cisplatin,cvcl_1125,0.042568146788376504,0.12318419243470724,0.05858809667010673,0,2000.0,625.0,1375.0
cisplatin,cvcl_1125,0.042568146788376504,0.12318419243470724,0.05858809667010673,0,1600.0,625.0,975.0
yk4279,cvcl_1543,0.17021518912167832,0.1102703771887018,0.05857521099893298,0,1800.0,325.0,1475.0
azd6738,cvcl_1524,0.12792879704319826,0.0739892659608451,0.05856859589162268,0,1600.0,500.0,1100.0
obatoclaxmesylate,cvcl_1765,0.4466830259327885,0.4452277703172105,0.058568507464144985,0,,325.0,
sb590885,cvcl_0320,0.21032388906546007,0.14284724173653707,0.0585661441429284,0,3200.0,200.0,3000.0
sb590885,cvcl_0320,0.21032388906546007,0.14284724173653707,0.0585661441429284,0,2100.0,200.0,1900.0
azd6738,cvcl_2176,0.17123138595445575,0.19786831272385785,0.05855623662171525,0,1700.0,625.0,1075.0
azd6738,cvcl_2176,0.17123138595445575,0.19786831272385785,0.05855623662171525,0,1400.0,625.0,775.0
serdemetan,cvcl_3119,0.06222466533962856,0.10878394897904442,0.05855527009952964,0,30000.0,1000.0,29000.0
mk2206,cvcl_1690,0.13715550484320138,0.05837041095661655,0.058552302692599596,0,300.0,150.0,150.0
azd8055,cvcl_hf82,0.23682605342852858,0.17561330420038246,0.05853755457315624,0,22500.0,1000.0,21500.0
azd8055,cvcl_hf82,0.23682605342852858,0.17561330420038246,0.05853755457315624,0,3125.0,1000.0,2125.0
serdemetan,cvcl_1616,0.08950252990473617,0.03213169048372022,0.05853434197101841,0,450.0,150.0,300.0
pictilisib,cvcl_0042,0.13922330838227204,0.09946468816468712,0.05852873852099462,0,600.0,625.0,25.0
pictilisib,cvcl_0042,0.13922330838227204,0.09946468816468712,0.05852873852099462,0,400.0,625.0,225.0
sn38,cvcl_1658,0.3506363935571629,0.29782975358757346,0.05852557410909586,0,1000.0,625.0,375.0
